idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idRodzajWypadku,RodzajWypadku,idPrzyczynaWypadku,PrzyczynaWypadku,idMiejsceWypadku,MiejsceWypadku,idRodzajZajec,RodzajZajec,Liczba Wypadkow
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,100,inne zajęcia,2
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,6
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,3,zajęcia artystyczne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,100,inne zajęcia,2
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,5,plac zabaw,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,5,plac zabaw,100,inne zajęcia,2
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,1,wychowanie fizyczne,2
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,9,instytucje publiczne,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,8,wycieczki edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,4
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,3
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,4
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,13
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,71
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,6
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,19
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,7
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,5,plac zabaw,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,5,plac zabaw,6,przerwy międzylekcyjne,2
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,5,plac zabaw,100,inne zajęcia,3
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,9,zawody sportowe,2
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,11,szlaki turystyczne,8,wycieczki edukacyjne,6
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,12,"ulica, droga",8,wycieczki edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,4
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,8,wycieczki edukacyjne,3
2,DOLNOŚLĄSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,7
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,1,ciężki,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,4
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,9
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,100,inne,8,wycieczki edukacyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,53
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,2
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,6
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,8,wycieczki edukacyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,2
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,4,boisko,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,3
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,2
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,36
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,5
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,9
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,4,boisko,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,100,inne zajęcia,2
2,DOLNOŚLĄSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,1,zły stan techniczny obiektów,4,boisko,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,9,brak lub niedostateczny nadzór nad uczniem,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,12,nieznajomość lub nieprzestrzeganie przepisów BHP,100,inne,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,13,działania umyślne ucznia,4,boisko,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,19
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,9
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,4,boisko,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",4,praktyczna nauka zawodu,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,40
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,14
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,5
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,9,zawody sportowe,2
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,2
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,2
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,8,obiekty sportowe,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,7
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,3
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,24
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,5
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,4,boisko,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,11,szlaki turystyczne,8,wycieczki edukacyjne,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,12,"ulica, droga",100,inne zajęcia,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,4,praktyczna nauka zawodu,1
2,DOLNOŚLĄSKIE,16,Technikum,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,2
2,DOLNOŚLĄSKIE,19,Szkoła policealna,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,20,Szkoła specjalna przysposabiająca do pracy,100,inny,3,"zły stan techniczny wyposażenia, sprzętów",1,"sala lekcyjna, pracownia szkolna",1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,20,Szkoła specjalna przysposabiająca do pracy,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
2,DOLNOŚLĄSKIE,20,Szkoła specjalna przysposabiająca do pracy,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,4
2,DOLNOŚLĄSKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,21,Ogólnokształcąca szkoła muzyczna I stopnia,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,2
2,DOLNOŚLĄSKIE,51,Specjalny Ośrodek Szkolno-Wychowawczy,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,54,Młodzieżowy Ośrodek Socjoterapii ze szkołami,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,54,Młodzieżowy Ośrodek Socjoterapii ze szkołami,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,56,Dom wczasów dziecięcych,100,inny,15,nieuwaga ucznia,100,inne,3,zajęcia artystyczne,1
2,DOLNOŚLĄSKIE,81,Punkt przedszkolny,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,3
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,3
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,6,"warsztaty szkolne, pracownia zajęć praktycznych",4,praktyczna nauka zawodu,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,16,działania umyślne innej osoby,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,1
2,DOLNOŚLĄSKIE,93,Branżowa szkoła I stopnia,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,3
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,100,inne,3,zajęcia artystyczne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,3
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,4
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,100,inne zajęcia,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,4,boisko,5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,100,inne zajęcia,2
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,19,uderzenie nieumyślne,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,1
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,5,inne zajęcia edukacyjne,3
4,KUJAWSKO-POMORSKIE,1,Przedszkole,100,inny,100,inna przyczyna,5,plac zabaw,100,inne zajęcia,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,1,ciężki,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,1,ciężki,16,działania umyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,12,nieznajomość lub nieprzestrzeganie przepisów BHP,100,inne,8,wycieczki edukacyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,3
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,1,wychowanie fizyczne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,4,boisko,6,przerwy międzylekcyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,100,inne,5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,3
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,3
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,23
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,43
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,6
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,5,inne zajęcia edukacyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,11
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,100,inne zajęcia,2
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,6,przerwy międzylekcyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,3
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,1,wychowanie fizyczne,2
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,9,instytucje publiczne,8,wycieczki edukacyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,1,wychowanie fizyczne,2
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,2
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,8,wycieczki edukacyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,100,inne zajęcia,2
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",3,zajęcia artystyczne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",5,inne zajęcia edukacyjne,14
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",6,przerwy międzylekcyjne,1
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,"sala lekcyjna, pracownia szkolna",100,inne zajęcia,6
4,KUJAWSKO-POMORSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,2
